c1_0	c1_1	c1_2	c1_3	c1_4	c1_5	c1_6	c1_7	c1_8	c1_9	c2_0	c2_1	c2_2	c2_3	c2_4	c2_5	c2_6	c2_7	c2_8	c2_9	protein_id
161809.09124674244	220628.74768418973	196455.29488408848	239059.7474724859	220059.11367864357	194256.71357378096	142110.28340246808	189630.6038034218	173216.17830581515	228495.1416567606	214209.7150967873	179452.53600076417	215220.8888502408	209695.40762064053	217623.91368467515	232909.8090696846	266563.8765568863	169134.65976995006	254485.60893149237	287358.89259909844	PROT_003528
	608922.1137651678	300663.94836999127	354663.82440999243	386645.9354843862	505667.6886751227	335980.001074153	322272.8547226336	219506.3016146517				931395.3123595339	455539.46307473874	626799.9290904329	542648.549693125	596675.4235104683	442649.673001318	513407.84175187006	1256552.0559499771	PROT_003529
224749.46099944448	309262.9111435423	378329.9929197918	285449.77766663424	326140.9640112084	294335.22487080103	332798.93160046474	374048.49635070615	442097.30270832503	408213.43805378245	563692.3319754329	991627.5528658611	920487.8537689375	917626.1357313091	978143.7144564874	887102.125948559		649153.1507514471	960541.5539431131		PROT_003530
245625.5060803456	510186.373679551	372823.48733056634	737396.4183650445	525404.8936887245		475462.3326946689	466250.269815969	109991.11222127799	388433.6291308912	165662.47657982836	417189.9743711356	288877.037555768	199253.37871579162	142433.15850229203	365967.276012998	198751.10996318347	102537.53676412092	95866.47002230411	362967.4646599102	PROT_003531
304581.48404196696		117347.5316545848	187927.02937088066	99028.0464809647	454509.13225129305		81687.1167340373	148766.95466594546	155791.00598338264	63696.75592916758	136515.4484133245	370793.87481572054	71267.64344671139	88654.32951902108	121440.02109144512	121172.58382014294	73147.93614825961	76233.3589313349		PROT_003532
152190.6695316677	360750.81175894954	378259.64052636136	292352.46230747836	654277.0704216461	481355.32095653604		440913.25820142956	314751.4254059622	397962.15262510296	189883.87307682986	253797.59526413982	209144.80966594076		237411.06396843636	105369.02192572193	392396.6942155954	99574.54048005064	215721.0310824624	207583.2636768381	PROT_003533
471094.8830735116	451880.9790061884	419050.955434466		383420.98442735284	519335.6480340806	369442.5856231917	486467.95114317903		476424.0217417688	398394.74929152743	291196.74950234697	377913.9365570759	373058.2667318103	368346.3993001657	444140.6570434618	393927.95956547046	367450.1792110728		409049.3403479654	PROT_003534
	100525.3945036377	265528.548964349	280455.8510195871	337532.2345379072	316915.1561466857	168507.1407830162	241904.2091114749	188711.4149300387	199266.9697340961	189767.03353112066	456569.2376659667	372918.2683981185	270142.11387702316	444116.01192940894	289547.8543125134	165994.1034055218	315968.7705289801	468283.8479586305	379488.660323306	PROT_003535
						255215.91256941538							687114.749852644	267131.181566628						PROT_003536
			564289.1618515999											242746.5284443191						PROT_003537
228975.68866097592	346718.07995162293	316411.6633857051	238553.40024257108	263218.2909411088	336928.9539567748	375948.072716164	298062.8691703474	257199.46897714635	239030.02655275943	1068039.0344122965	899193.4925523148	1044456.3790694383	1001687.13384673	1321224.6862210387	792014.772092613	907662.3568924008	684741.0676281827	948110.43138806	1010538.0168002344	PROT_003538
420154.56428803335	177360.70061566893		153764.2187595831	140863.9555869747	217283.74126939703	139589.0769202894		138140.1271715416	130968.36484624959		226602.34265832067	177420.48802729874	104744.68212297124	89208.84311287772	170186.6184407489	95523.32399219152	110301.4338780348	99231.26296713462	54379.40701072048	PROT_003539
232070.67926175584	130864.53976125956	145911.03115526025	246667.40761026152	121221.61809345722		121873.519185067	145401.45526500576	89956.97281372118	186772.1061032804	101664.76554779943	121265.03576691996	126774.46466510285	75096.729804484	111784.95535365012	70483.63980952627	81031.97988649066	72836.31421418961	51742.85194074028	135976.845937301	PROT_003540
315255.58170956024	246949.71112193965	276943.1680613526	228299.73500149028	245721.54181408076	202440.83015576462	222773.88650192355	276900.19738879945	220674.45635966034	243383.81398959373	280209.3689554054	285577.21924988704	353288.75360680325	236163.5298512758	313137.0326887166	253192.16140459225	256356.2166970295	295274.2538190447	339005.9758832664	317439.7487990864	PROT_003541
483838.3030672133	537840.9101503781	463064.9572895369		415901.7286755684	495557.5000446063	542326.0059951234	525045.7280268266	477151.0000123596	340560.26325057336	1360337.9662447723	1665909.6465001262	1376507.0431840452	1059623.1790395004	1339601.1298415386	1306425.3118676327	1355666.1240398157	1938788.3447624068		1427036.7490318608	PROT_003542
335878.18954396225	335938.33079392306	295950.09838440147	283068.3103348614	351798.5535059615	335266.8608673446	372929.87433184596	296864.3978011727	296525.29475638503	336002.97421842744	281452.6880318053	329387.1878318656	321158.7056674409	332820.6211238105	325465.1113054019	310122.2751989357	322957.0029483289	258882.74414465582	311911.7383959166	356024.0818414728	PROT_003543
395064.5218170579	296351.2840166102	234347.2044271502	264849.17119828274	254487.41214459817	408322.08138730685	249462.99498423218	252572.9457952721	305358.11033420416	287301.5514177226	131247.44920479308	115265.22672193011	82403.62296373687	76540.72939102944	81153.8707047594	102214.78996784808	99734.23683011353	111372.30481500136	127159.76264797123	114305.48539808932	PROT_003544
			205239.9119833448	109190.78074906727	237574.6693068918	109998.62422857714	310275.59464249725	217190.87697926429	151872.35027205813	208029.28266655875	238063.97107442576	309352.1842461127	582353.3149769777	463836.9734453535	428620.0857098241	353803.03813545255	248232.6092719889	233364.43894696425	369037.15579363395	PROT_003545
249352.85467369616	270310.25354737265	148210.87391162763	195754.41419692352	110136.33594471905	242148.26152751525	367882.1785049041	134853.46434418485	176771.14501096265	314784.2482271855	306501.80524578266	657779.4258208113	274918.1678775263	397784.7636089729	412953.9376601304	182768.63278881658		200419.44931011138	438631.5620689881		PROT_003546
219126.96122403457	441005.8242438664	169291.89309001729	412895.7471687336	211039.5421932653	188874.73129398996	99645.71060470863	131733.16257019658		210300.57612896108		227884.6991285997	256322.78575649136	213858.65120199195		638635.1197984001	271834.4874814271	138375.57682286514	601831.2120275139	419926.1739502771	PROT_003547
158113.95776123018	169263.32818413578	137109.5703538377	251982.59403473802	229194.38683083205	416812.27545654326		174211.29515831164	92255.61660722224	220187.93420805872	122108.77216823706	310183.6550067454		431836.4804193377	323006.2247231129	239251.55017439596	218678.6572876988	367147.23823787086	257218.8333789511	453514.45563743025	PROT_003548
380278.27509592654	205192.25559899112	203661.68565509102	229008.9186986091	271458.93159753975	256783.63638660335	250668.0824274728	301911.88445276173	231627.77810190176	216703.21055861906	727850.621927068	727626.8599980548	906798.9714306301		556297.9141497941	663708.7619615063	644965.1194129686	535089.4023265176	755766.4771523932	692562.172224737	PROT_003549
317948.01013246336	411794.2357739994	122345.04672273273	227596.93553789755	129689.69532866916	113637.25960406812		139066.19919101713	191064.6935880312	147354.01354976697	104535.05770816878	121280.87791206015	160219.95980446096	112294.13811133264	68895.31757893454	127059.11356894414	113956.66712786055		51905.52468392212	264513.3503209028	PROT_003550
272712.95109481865	198664.34481363595	236088.26885987495	185955.27711466773	347910.40504773293	405992.8248370473	241189.90715102392	279561.1960970705	281755.1919790414	303690.0802202395		112258.72412818758	73625.35498492257	84832.02947084661	80498.53686974579	137465.11867153656			75987.33416815444	77042.18393982147	PROT_003551
253462.618653919	58860.5000645257	59107.72116156249	193992.94996795876	145821.37099809048	132113.96892317123	136140.56788636316	61061.69917301098	64699.48192022538	188154.88818278364		82538.60966044677	105133.15812396127	123950.13886418135	54916.08710117281	45348.056735495935	102654.8274196136		18057.75107078667	45408.159401487705	PROT_003552
	320076.48920826026	211118.8216757813	270826.36240285815	333137.9246130763	266720.76655711926	230047.90917523563	299322.8642336191	263571.9734801272	250136.7101108756	248755.92522843296	290945.3051532152	255000.89321079722	211059.53969672922	237164.06316805608	216456.30375088	339307.4025706133	275265.6178600454	255436.2002348644	274601.97154405643	PROT_003553
	238694.5118389989	31490.334624851148	131671.49943494063				635848.7678106149	105420.69924756659	114895.29101874698	21979.463495036718	563858.5483744174	119392.17951421704	168291.51089405635	401993.3192156181	428462.9324267557	117064.54219756562	154376.66444232684		656495.2983059054	PROT_003554
269475.2130249434	458263.8634920079	411090.2390573964	471510.3681999403	334347.45636746864	115530.35435516492	336664.72969705757	699735.261100365		365096.1987395186	582683.667704849	837718.7919580741	693585.2799087657	507396.5802709702	626650.7695315025	838216.693707595	564841.2698726186	796461.9248785671	212007.1068323983	1341712.1209005208	PROT_003555
282362.1873778624	269849.2032230429	326818.9496807117	234504.65580982584	235480.8257251758	376872.3609730069	326936.4005913719	365979.8024422063	409568.8914907407	484361.62029336457	1088427.264604578		1506113.155029562	1581165.333821651	940663.6108949505	1340908.254825911	981157.182189343	922119.5654007628	1577665.1135626517	899214.8671685439	PROT_003556
166336.62070600124	215061.37991702845	165082.48314238313	188091.5684240132	124721.98909462926	122735.04892955499	118336.20827085186	71923.16849103832		62022.58710341743	77900.72663018371	79167.24702317326	49866.03871421397	61131.19727517624		82145.8355272567	66099.03998710703		140637.58099434074	53776.57755292417	PROT_003557
		2600801.4445077316	103975.0782760906	70287.37228315268		59070.410013183755			372319.64911985135	41842.43577256465	90607.38257068845	562631.2798667232	1943715.8995623467	325670.79408618435	70816.51912353965		30143.331632680336		166386.49400955572	PROT_003558
364993.2232483994	411117.25409931154	341308.5723207108	339833.24513569486	308591.74084985023	370124.8465529796	417068.2962502259	407838.71144051815	474252.6154008605	314363.0004117206	369477.8703822708	419804.7396783852	435051.0242577572		359704.5155718128	289652.3183547095	371629.8092990266	447747.53327747027	367913.96696182323	321381.8569934107	PROT_003559
	232364.3707350562	260952.45927956337	240228.57015078448	259148.32791224212	218511.77282142744	212914.7608665226	241004.49821442258	248744.22560348228	274603.6601269197	240412.3239475522	278721.15434213163	270631.606602566	267354.5702477244	297322.2034333957	269884.7765278836	235393.6836492011	290729.76092414994	305719.00266113406	256120.1967999408	PROT_003560
324161.155811656		115241.53963224833	203066.5599376863	148752.12166576547	208285.6830492007	478325.58350369		191173.59888163593	208007.73246909675	85173.50248032295	51076.98651286917	158638.3831491952	84924.94850746942	129741.82924461958	147457.81720614684	108370.58257445124	187929.94263034585	117069.89554593756		PROT_003561
	431602.98734834394		386521.5708915563	467061.1904361745	525681.6061748408	470990.1087015769	386642.54135400755	386633.3801389959	402684.28697634896	383956.51924482686	315514.12374534813		303747.0211931408	406297.55219098437	434239.7373558445	411933.9441167885	458712.84207967937	361465.5756043096	392220.02655504254	PROT_003562
223630.04115027527	312140.9826058628	325910.0101450095	312260.9539548781	370538.25591310766	389412.29097406025	379794.0366669757	340698.61684308684	295636.80694317253	336762.63585483044	947833.5196320716	1246166.3016456107	999236.4681997456	1031945.533524965	902272.9228103788	679023.4741178054	1076331.4724711676	882152.8058251641	873724.2372546564	1005333.7220094536	PROT_003563
88516.42310955634	166087.9576459463	104358.58957760557	100198.25855236338	139683.84738425468	51806.19799326131	101028.88597521509	238204.11166975973	92228.9948120894	226416.13172772736	256087.3252919985	208836.07606053047	422965.45210925094	162167.61961331626	198801.4107999906	177925.08742191785	309692.19485044625	306185.8319939769		375460.99759511545	PROT_003564
346035.63488607254	481994.47608048696	536701.0512283213	388171.361018862	396755.8401938936	470735.48861867556	370051.35208611836	419441.95844479185		492020.75448083424	1285905.1719260067	880474.70390562	979660.9742484081	1115417.8572954482	904718.3526635953	984937.772665148	794027.120796851	1291893.3158832327	962895.9111636521	1100556.7647177302	PROT_003565
186422.1731187183	234713.1538864671	177910.5296379302	174663.83668767283	205524.97272258037	146312.39127260385	207161.27057193176	183956.25878122426	132253.41909713476	174119.2936883576	715968.7915031204	537461.7063628131	665723.3963235058	720658.8656676648	733638.6329694941	722585.301840278	688795.7967948575	847468.8277025804		825548.0097606143	PROT_003566
526532.5211947934	375010.2569827213	726229.7146204722	1365734.5832473787	546374.7512338829	607796.1527738987	327819.05347260035	282736.5864706969	436877.5887545667	505716.22530917765	918618.933730979	835299.5998718325	743158.3566123439		1531503.1166658108	1252865.5495736843	479237.03459436167	506143.4326211083	1235384.0865331646	408785.1688277609	PROT_003567
